ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
FB9E728C0BE2E739,docked_bike,2020-01-06 18:51:39,2020-01-06 19:14:49,Racine Ave & Washington Blvd (*),654,Campbell Ave & North Ave,160,41.8831,-87.657,41.9105,-87.6896,member
79F335768496AAC6,docked_bike,2020-01-28 6:32:55,2020-01-28 6:36:22,Campbell Ave & North Ave,160,Western Ave & Winnebago Ave,116,41.9105,-87.6896,41.9155,-87.687,member
08CFE1AB237703EA,docked_bike,2020-01-15 6:32:50,2020-01-15 6:35:48,Campbell Ave & North Ave,160,Western Ave & Winnebago Ave,116,41.9105,-87.6896,41.9155,-87.687,member
B050429F31A0D2A1,docked_bike,2020-01-28 17:50:28,2020-01-28 18:09:43,Clinton St & Lake St,66,Wood St & Milwaukee Ave,61,41.8856,-87.6418,41.9077,-87.6726,member
AF1320DA955AF32A,docked_bike,2020-01-17 10:31:13,2020-01-17 10:43:56,Halsted St & Clybourn Ave,331,Wood St & Milwaukee Ave,61,41.9097,-87.6481,41.9077,-87.6726,member
BC95F56161BDB903,docked_bike,2020-01-17 9:50:10,2020-01-17 10:06:07,Wood St & Milwaukee Ave,61,Halsted St & Clybourn Ave,331,41.9077,-87.6726,41.9097,-87.6481,member
F623BF6D85AFB511,docked_bike,2020-01-16 15:15:23,2020-01-16 15:20:14,Broadway & Sheridan Rd,256,Sheridan Rd & Montrose Ave,231,41.9528,-87.65,41.9617,-87.6546,member
0CF8DB0601D33E17,docked_bike,2020-01-05 1:58:57,2020-01-05 2:03:53,Kedzie Ave & Milwaukee Ave,260,California Ave & Milwaukee Ave,123,41.9296,-87.7079,41.9227,-87.6972,member
617119A37E9D2EAF,docked_bike,2020-01-13 18:14:36,2020-01-13 18:17:35,Stave St & Armitage Ave,185,California Ave & Milwaukee Ave,123,41.9177,-87.6914,41.9227,-87.6972,member
E2B1116001C8FE2C,docked_bike,2020-01-31 16:35:47,2020-01-31 16:39:30,Broadway & Wilson Ave,293,Clark St & Leland Ave,326,41.9652,-87.6581,41.9671,-87.6674,member
2AF607F7107E030F,docked_bike,2020-01-06 17:38:21,2020-01-06 17:43:35,Clark St & Armitage Ave,94,Bissell St & Armitage Ave,113,41.9183,-87.6363,41.9184,-87.6522,member
B98233D65A9B5B73,docked_bike,2020-01-22 9:07:47,2020-01-22 9:13:35,Wacker Dr & Washington St,18,Michigan Ave & Washington St,43,41.8831,-87.6373,41.884,-87.6247,member
970049B83C01C5D2,docked_bike,2020-01-01 1:23:48,2020-01-01 1:30:13,California Ave & Milwaukee Ave,123,Milwaukee Ave & Wabansia Ave,158,41.9227,-87.6972,41.9126,-87.6814,member
E670764025ACEB36,docked_bike,2020-01-16 8:55:29,2020-01-16 9:00:36,Wacker Dr & Washington St,18,Michigan Ave & Washington St,43,41.8831,-87.6373,41.884,-87.6247,member
9FE5594501678FA7,docked_bike,2020-01-04 15:37:30,2020-01-04 15:47:09,Oakley Ave & Touhy Ave,526,Greenview Ave & Jarvis Ave,520,42.0123,-87.6882,42.016,-87.6686,casual
4E6021E53E952BAC,docked_bike,2020-01-16 11:45:46,2020-01-16 11:50:10,Morgan Ave & 14th Pl,137,Halsted St & Roosevelt Rd,55,41.8624,-87.6511,41.8673,-87.6486,member
40B26F619FC76632,docked_bike,2020-01-16 17:45:55,2020-01-16 17:58:51,McClurg Ct & Erie St,142,Wells St & Evergreen Ave,291,41.8945,-87.6179,41.9067,-87.6348,member
AEED12A34720B942,docked_bike,2020-01-23 17:10:48,2020-01-23 17:24:48,McClurg Ct & Erie St,142,Wells St & Evergreen Ave,291,41.8945,-87.6179,41.9067,-87.6348,member
74D49FF0037AD2CA,docked_bike,2020-01-22 7:07:30,2020-01-22 7:22:11,Wells St & Evergreen Ave,291,McClurg Ct & Erie St,142,41.9067,-87.6348,41.8945,-87.6179,member
09285E6D446E8DDA,docked_bike,2020-01-03 12:13:46,2020-01-03 12:32:12,Wilton Ave & Belmont Ave,117,Halsted St & Clybourn Ave,331,41.9402,-87.653,41.9097,-87.6481,member
878A0F5017824FC1,docked_bike,2020-01-08 19:19:23,2020-01-08 19:22:08,Ashland Ave & Division St,210,Honore St & Division St,17,41.9035,-87.6677,41.9031,-87.6739,member
2A7A0A315E5EC6AB,docked_bike,2020-01-07 12:36:02,2020-01-07 12:55:46,Millennium Park,90,Franklin St & Jackson Blvd,36,41.881,-87.6241,41.8777,-87.6353,casual
4C9E80A954C70FA5,docked_bike,2020-01-07 15:24:44,2020-01-07 15:51:55,Franklin St & Jackson Blvd,36,Columbus Dr & Randolph St,195,41.8777,-87.6353,41.8847,-87.6195,casual
1A39F48429491E30,docked_bike,2020-01-25 9:00:01,2020-01-25 9:09:29,Aberdeen St & Monroe St,80,Kingsbury St & Kinzie St,133,41.8804,-87.6555,41.8892,-87.6385,member
160CE424C893DB59,docked_bike,2020-01-27 7:10:21,2020-01-27 7:20:33,Aberdeen St & Monroe St,80,Kingsbury St & Kinzie St,133,41.8804,-87.6555,41.8892,-87.6385,member
E022126AF921E08E,docked_bike,2020-01-28 21:05:06,2020-01-28 21:17:03,McClurg Ct & Erie St,142,Kingsbury St & Kinzie St,133,41.8945,-87.6179,41.8892,-87.6385,member
E37B3C924BD11DFB,docked_bike,2020-01-07 21:58:40,2020-01-07 22:08:19,McClurg Ct & Erie St,142,Kingsbury St & Kinzie St,133,41.8945,-87.6179,41.8892,-87.6385,member
B7C3C34F6B79FD25,docked_bike,2020-01-08 17:12:10,2020-01-08 17:23:03,Ogden Ave & Chicago Ave,54,Mies van der Rohe Way & Chicago Ave,173,41.8964,-87.6541,41.8969,-87.6217,member
72B372A58D1DD8E0,docked_bike,2020-01-11 9:18:31,2020-01-11 9:22:59,LaSalle St & Jackson Blvd,283,Canal St & Adams St,192,41.8782,-87.6319,41.8793,-87.6399,casual
02143E116D24392B,docked_bike,2020-01-30 17:13:58,2020-01-30 17:26:47,LaSalle St & Washington St,98,Clark St & Elm St,176,41.8827,-87.6325,41.903,-87.6313,member
E5C3032A5A80FA7B,docked_bike,2020-01-30 8:03:39,2020-01-30 8:12:35,Wells St & Elm St,182,Clark St & Randolph St,51,41.9032,-87.6343,41.8846,-87.6319,member
A97D8FF056ABE619,docked_bike,2020-01-16 17:27:00,2020-01-16 17:39:11,LaSalle St & Washington St,98,Clark St & Elm St,176,41.8827,-87.6325,41.903,-87.6313,member
0C8985FCF9176815,docked_bike,2020-01-31 6:12:52,2020-01-31 6:18:28,Ashland Ave & Wrightwood Ave,166,Sheffield Ave & Fullerton Ave,67,41.9288,-87.6685,41.9256,-87.6537,member
0E4588731845732C,docked_bike,2020-01-04 13:29:40,2020-01-04 13:48:16,Halsted St & Dickens Ave,225,Southport Ave & Waveland Ave,227,41.9199,-87.6488,41.9482,-87.6639,member
5F426F636BD99573,docked_bike,2020-01-04 14:25:51,2020-01-04 15:00:06,Southport Ave & Waveland Ave,227,Lake Shore Dr & Ohio St,99,41.9482,-87.6639,41.8926,-87.6145,member
2CEA94795131CB67,docked_bike,2020-01-04 13:04:09,2020-01-04 13:29:13,McClurg Ct & Erie St,142,Halsted St & Dickens Ave,225,41.8945,-87.6179,41.9199,-87.6488,member
35B36F36558A6C45,docked_bike,2020-01-02 18:44:59,2020-01-02 20:03:42,St. Clair St & Erie St,211,Mies van der Rohe Way & Chicago Ave,173,41.8944,-87.6227,41.8969,-87.6217,casual
DF06A71781667CD7,docked_bike,2020-01-16 19:41:25,2020-01-16 19:49:16,Clark St & Armitage Ave,94,Clark St & Drummond Pl,220,41.9183,-87.6363,41.9312,-87.6443,member
06F5F6C31C04F8A3,docked_bike,2020-01-17 8:42:13,2020-01-17 8:51:46,Clinton St & Madison St,77,Michigan Ave & Washington St,43,41.8822,-87.6411,41.884,-87.6247,member
2D6930B83D33A271,docked_bike,2020-01-17 7:32:15,2020-01-17 7:37:58,Clark St & Wrightwood Ave,340,Clark St & Armitage Ave,94,41.9295,-87.6431,41.9183,-87.6363,member
738C08FB84A23360,docked_bike,2020-01-30 7:30:49,2020-01-30 7:35:26,Clark St & Wrightwood Ave,340,Clark St & Armitage Ave,94,41.9295,-87.6431,41.9183,-87.6363,member
1D4E23A56A1CA11B,docked_bike,2020-01-29 20:03:28,2020-01-29 20:08:42,Clark St & Armitage Ave,94,Clark St & Wrightwood Ave,340,41.9183,-87.6363,41.9295,-87.6431,member
83A203E85F1C0E5E,docked_bike,2020-01-28 19:44:34,2020-01-28 19:51:50,Rush St & Cedar St,172,Cityfront Plaza Dr & Pioneer Ct,196,41.9023,-87.6277,41.8906,-87.6221,member
22E0CDF275D2F15F,docked_bike,2020-01-28 19:03:03,2020-01-28 19:05:56,Broadway & Argyle St,295,Clark St & Winnemac Ave,325,41.9738,-87.6597,41.9733,-87.6678,member
EEB91943188DFF53,docked_bike,2020-01-08 9:23:05,2020-01-08 9:43:23,Lincoln Ave & Diversey Pkwy,152,Dearborn Pkwy & Delaware Pl,140,41.9322,-87.6586,41.899,-87.6299,member
CD72BF882FCF3632,docked_bike,2020-01-11 15:50:35,2020-01-11 16:29:57,Bernard St & Elston Ave,640,State St & Kinzie St,47,41.9499,-87.7139,41.8892,-87.6278,member
1B1EC440B4724988,docked_bike,2020-01-16 7:58:22,2020-01-16 8:03:22,Ravenswood Ave & Lawrence Ave,344,Clark St & Winnemac Ave,325,41.9691,-87.6742,41.9733,-87.6678,member
38452E5FAF52893A,docked_bike,2020-01-02 6:34:05,2020-01-02 6:39:15,Clark St & Winnemac Ave,325,Ravenswood Ave & Lawrence Ave,344,41.9733,-87.6678,41.9691,-87.6742,member
E7E9385C28457FD3,docked_bike,2020-01-02 7:33:59,2020-01-02 7:39:33,Ravenswood Ave & Lawrence Ave,344,Clark St & Winnemac Ave,325,41.9691,-87.6742,41.9733,-87.6678,member
9CA71B80671AEBD0,docked_bike,2020-01-14 7:49:44,2020-01-14 7:55:17,Ravenswood Ave & Lawrence Ave,344,Clark St & Winnemac Ave,325,41.9691,-87.6742,41.9733,-87.6678,member
090FA57229E52FB6,docked_bike,2020-01-14 6:46:30,2020-01-14 6:51:01,Clark St & Winnemac Ave,325,Ravenswood Ave & Lawrence Ave,344,41.9733,-87.6678,41.9691,-87.6742,member
020D1E54DD8B4939,docked_bike,2020-01-07 6:51:59,2020-01-07 6:57:16,Clark St & Winnemac Ave,325,Ravenswood Ave & Lawrence Ave,344,41.9733,-87.6678,41.9691,-87.6742,member
B1522F690191AAB7,docked_bike,2020-01-07 7:46:23,2020-01-07 7:51:37,Ravenswood Ave & Lawrence Ave,344,Clark St & Winnemac Ave,325,41.9691,-87.6742,41.9733,-87.6678,member
6611B0CAFB36891B,docked_bike,2020-01-07 15:57:25,2020-01-07 16:39:40,Bernard St & Elston Ave,640,State St & Kinzie St,47,41.9499,-87.7139,41.8892,-87.6278,member
60C445EB615EF8C3,docked_bike,2020-01-06 8:34:24,2020-01-06 8:37:10,Clark St & Winnemac Ave,325,Broadway & Argyle St,295,41.9733,-87.6678,41.9738,-87.6597,member
3180E933624BCA58,docked_bike,2020-01-07 16:03:47,2020-01-07 16:08:02,Clinton St & Madison St,77,Green St & Madison St,198,41.8822,-87.6411,41.8819,-87.6488,member
F992A4F88D921B61,docked_bike,2020-01-28 16:53:32,2020-01-28 17:17:02,Marshfield Ave & Cortland St,58,Ogden Ave & Roosevelt Rd,434,41.916,-87.6689,41.8665,-87.6847,member
20BD4ACE84D58751,docked_bike,2020-01-29 7:55:09,2020-01-29 8:14:15,Ashland Ave & Chicago Ave,350,Dearborn St & Monroe St,49,41.896,-87.6677,41.8813,-87.6295,member
9B81BC08F81F1B1D,docked_bike,2020-01-07 18:43:08,2020-01-07 19:02:54,LaSalle St & Adams St,40,Ashland Ave & Chicago Ave,350,41.8793,-87.632,41.896,-87.6677,member
BA1ABA4240690031,docked_bike,2020-01-16 7:21:33,2020-01-16 7:37:15,Ashland Ave & Chicago Ave,350,Dearborn St & Adams St,37,41.896,-87.6677,41.8794,-87.6298,member
9F8CF9D7884426C7,docked_bike,2020-01-22 17:30:37,2020-01-22 17:51:23,Dearborn St & Adams St,37,Wood St & Chicago Ave (*),637,41.8794,-87.6298,41.8956,-87.6721,member
D21436B8BF9C80CC,docked_bike,2020-01-03 12:06:59,2020-01-03 12:23:45,Eckhart Park,86,State St & Randolph St,44,41.8964,-87.661,41.8847,-87.6277,member
FF086335327380E4,docked_bike,2020-01-31 18:32:35,2020-01-31 18:41:01,Ogden Ave & Chicago Ave,54,Wood St & Chicago Ave (*),637,41.8964,-87.6541,41.8956,-87.6721,member
EFB03A2433DFF631,docked_bike,2020-01-31 18:10:30,2020-01-31 18:24:26,Dearborn St & Adams St,37,Ogden Ave & Chicago Ave,54,41.8794,-87.6298,41.8964,-87.6541,member
DB1AEE48363E7F6B,docked_bike,2020-01-28 17:11:07,2020-01-28 17:16:07,LaSalle St & Washington St,98,Michigan Ave & Washington St,43,41.8827,-87.6325,41.884,-87.6247,member
98219E9F972131AD,docked_bike,2020-01-17 8:20:26,2020-01-17 8:24:29,Kimbark Ave & 53rd St,322,Cornell Ave & Hyde Park Blvd,417,41.7996,-87.5947,41.8024,-87.5869,member
7229EDE48FB83A7E,docked_bike,2020-01-12 15:25:33,2020-01-12 16:11:06,Harper Ave & 59th St,425,Kimbark Ave & 53rd St,322,41.7879,-87.5883,41.7996,-87.5947,member
311EA52FF79389C0,docked_bike,2020-01-20 15:34:49,2020-01-20 15:46:01,Michigan Ave & Lake St,52,Canal St & Adams St,192,41.886,-87.6241,41.8793,-87.6399,member
75B146CD91AEF694,docked_bike,2020-01-07 13:41:25,2020-01-07 13:58:31,Aberdeen St & Jackson Blvd,21,Desplaines St & Kinzie St,56,41.8777,-87.6548,41.8887,-87.6444,member
58F00B22D7709B3E,docked_bike,2020-01-07 15:28:33,2020-01-07 15:52:07,Kedzie Ave & Milwaukee Ave,260,Kedzie Ave & Lake St,377,41.9296,-87.7079,41.8846,-87.7063,member
70A0121937D35C27,docked_bike,2020-01-03 7:29:46,2020-01-03 7:39:49,Franklin St & Chicago Ave,31,Clinton St & Washington Blvd,91,41.8967,-87.6357,41.8834,-87.6412,member
EC7331B289033A85,docked_bike,2020-01-03 18:16:57,2020-01-03 18:20:31,Ashland Ave & Grace St,347,Southport Ave & Irving Park Rd,318,41.9507,-87.6687,41.9542,-87.6644,member
D661312B0F5A972E,docked_bike,2020-01-07 19:06:14,2020-01-07 19:13:33,Ashland Ave & Grace St,347,Southport Ave & Irving Park Rd,318,41.9507,-87.6687,41.9542,-87.6644,member
EC6B3A783AA7574C,docked_bike,2020-01-08 11:20:03,2020-01-08 11:24:09,Ravenswood Ave & Irving Park Rd,244,Paulina St & Montrose Ave,297,41.9547,-87.6739,41.9615,-87.6714,member
BC4DF34B32816099,docked_bike,2020-01-07 19:41:37,2020-01-07 19:45:30,Southport Ave & Irving Park Rd,318,Southport Ave & Waveland Ave,227,41.9542,-87.6644,41.9482,-87.6639,member
D240497B0296B4DE,docked_bike,2020-01-09 9:22:20,2020-01-09 9:31:50,Franklin St & Chicago Ave,31,Clinton St & Washington Blvd,91,41.8967,-87.6357,41.8834,-87.6412,member
B132B2B12F48F25C,docked_bike,2020-01-08 21:55:22,2020-01-08 21:58:50,Southport Ave & Irving Park Rd,318,Ashland Ave & Grace St,347,41.9542,-87.6644,41.9507,-87.6687,member
A303BD27786DD7A3,docked_bike,2020-01-14 18:44:21,2020-01-14 18:55:47,Clark St & Wellington Ave,156,Halsted St & Dickens Ave,225,41.9365,-87.6475,41.9199,-87.6488,member
92346808A365E3C8,docked_bike,2020-01-14 18:15:27,2020-01-14 18:26:38,Ashland Ave & Grace St,347,Wilton Ave & Belmont Ave,117,41.9507,-87.6687,41.9402,-87.653,member
37FCC4B3FF442CD4,docked_bike,2020-01-29 18:20:41,2020-01-29 18:23:37,Wood St & Milwaukee Ave,61,Ashland Ave & Division St,210,41.9077,-87.6726,41.9035,-87.6677,member
0C389FBC5D153AE1,docked_bike,2020-01-17 9:46:49,2020-01-17 9:49:11,Ellis Ave & 55th St,420,Woodlawn Ave & 55th St,248,41.7943,-87.6015,41.7953,-87.5965,member
788510BEB37FAF36,docked_bike,2020-01-29 16:39:45,2020-01-29 16:59:57,Racine Ave & Randolph St,88,Winchester Ave & Elston Ave,505,41.8841,-87.6569,41.9241,-87.6765,member
B1706979725BA9FD,docked_bike,2020-01-15 6:14:56,2020-01-15 6:20:24,Ashland Ave & Wrightwood Ave,166,Sheffield Ave & Fullerton Ave,67,41.9288,-87.6685,41.9256,-87.6537,member
16573969DA547F9C,docked_bike,2020-01-27 6:08:50,2020-01-27 6:14:38,Ashland Ave & Wrightwood Ave,166,Sheffield Ave & Fullerton Ave,67,41.9288,-87.6685,41.9256,-87.6537,member
D75A0F99A35CBF17,docked_bike,2020-01-01 14:55:30,2020-01-01 15:33:48,Sedgwick St & Webster Ave,143,Lakefront Trail & Bryn Mawr Ave,459,41.9222,-87.6389,41.984,-87.6523,member
32C636C6A18A0DAB,docked_bike,2020-01-01 15:34:45,2020-01-01 16:21:40,Lakefront Trail & Bryn Mawr Ave,459,Sedgwick St & Webster Ave,143,41.984,-87.6523,41.9222,-87.6389,member
4B334C9EBA01F3B7,docked_bike,2020-01-27 17:48:18,2020-01-27 17:54:48,Sedgwick St & Webster Ave,143,Sheffield Ave & Webster Ave,327,41.9222,-87.6389,41.9215,-87.6538,member
E2C19C0DD5B34791,docked_bike,2020-01-27 16:48:57,2020-01-27 16:58:46,Western Ave & Walton St,374,Wood St & Milwaukee Ave,61,41.8984,-87.6866,41.9077,-87.6726,member
0A4A4CA7F9E4C3B7,docked_bike,2020-01-03 11:38:03,2020-01-03 11:45:24,Michigan Ave & Lake St,52,Dearborn St & Van Buren St,624,41.886,-87.6241,41.8763,-87.6292,casual
F15F74979A7C5424,docked_bike,2020-01-29 18:27:11,2020-01-29 18:29:41,Desplaines St & Kinzie St,56,Milwaukee Ave & Grand Ave,84,41.8887,-87.6444,41.8916,-87.6484,member
333A84C0B6B5FC32,docked_bike,2020-01-30 7:22:53,2020-01-30 7:31:04,Milwaukee Ave & Grand Ave,84,Franklin St & Monroe St,287,41.8916,-87.6484,41.8803,-87.6352,member
94FDA9103D83DAFA,docked_bike,2020-01-29 18:15:14,2020-01-29 18:19:38,Clinton St & Washington Blvd,91,Desplaines St & Kinzie St,56,41.8834,-87.6412,41.8887,-87.6444,member
9780CEEC3718C4FB,docked_bike,2020-01-04 14:24:28,2020-01-04 14:28:34,Kingsbury St & Kinzie St,133,Milwaukee Ave & Grand Ave,84,41.8892,-87.6385,41.8916,-87.6484,member
C4380BAB3480B65E,docked_bike,2020-01-04 12:27:50,2020-01-04 12:31:14,Milwaukee Ave & Grand Ave,84,Kingsbury St & Kinzie St,133,41.8916,-87.6484,41.8892,-87.6385,member
81718B4E59074A82,docked_bike,2020-01-07 20:07:26,2020-01-07 20:11:07,Kingsbury St & Kinzie St,133,Milwaukee Ave & Grand Ave,84,41.8892,-87.6385,41.8916,-87.6484,member
B206A8DD969A5BC3,docked_bike,2020-01-08 5:18:31,2020-01-08 5:21:51,Milwaukee Ave & Grand Ave,84,Kingsbury St & Kinzie St,133,41.8916,-87.6484,41.8892,-87.6385,member
E906CBFE5500EF0E,docked_bike,2020-01-08 7:13:57,2020-01-08 7:18:20,Kingsbury St & Kinzie St,133,LaSalle St & Washington St,98,41.8892,-87.6385,41.8827,-87.6325,member
BBD4AC2B50160D1B,docked_bike,2020-01-08 16:07:01,2020-01-08 16:16:43,Franklin St & Monroe St,287,Milwaukee Ave & Grand Ave,84,41.8803,-87.6352,41.8916,-87.6484,member
1621902547919881,docked_bike,2020-01-07 18:46:05,2020-01-07 18:50:05,Milwaukee Ave & Grand Ave,84,Kingsbury St & Kinzie St,133,41.8916,-87.6484,41.8892,-87.6385,member
A0A75BFDF233E56D,docked_bike,2020-01-09 12:28:23,2020-01-09 12:31:56,Sheridan Rd & Irving Park Rd,240,Broadway & Waveland Ave,304,41.9542,-87.6544,41.9491,-87.6486,member
C5FD1E8D178A5676,docked_bike,2020-01-09 7:32:19,2020-01-09 7:39:32,Desplaines St & Kinzie St,56,Franklin St & Monroe St,287,41.8887,-87.6444,41.8803,-87.6352,member
ACCD677EE829868D,docked_bike,2020-01-09 7:28:59,2020-01-09 7:32:06,Milwaukee Ave & Grand Ave,84,Desplaines St & Kinzie St,56,41.8916,-87.6484,41.8887,-87.6444,member
8EB2A08E408F1441,docked_bike,2020-01-28 15:29:14,2020-01-28 15:40:00,Franklin St & Monroe St,287,Milwaukee Ave & Grand Ave,84,41.8803,-87.6352,41.8916,-87.6484,member
5A9B3C61C47F8212,docked_bike,2020-01-17 15:37:40,2020-01-17 16:03:05,Sheridan Rd & Irving Park Rd,240,Richmond St & Diversey Ave,501,41.9542,-87.6544,41.9319,-87.7012,member
CEF0F010C5AD80D7,docked_bike,2020-01-10 10:00:18,2020-01-10 10:19:56,Sheffield Ave & Wellington Ave,115,Sheffield Ave & Wellington Ave,115,41.9363,-87.6527,41.9363,-87.6527,member
D30FEC1E938B05ED,docked_bike,2020-01-05 6:44:12,2020-01-05 6:58:11,Sheffield Ave & Wellington Ave,115,Sedgwick St & North Ave,118,41.9363,-87.6527,41.9114,-87.6387,member
F4F049171F7FD17A,docked_bike,2020-01-05 11:44:56,2020-01-05 11:58:32,Sedgwick St & North Ave,118,Burling St (Halsted) & Diversey Pkwy (Temp),332,41.9114,-87.6387,41.9331,-87.6478,member
E5331160DB7F6D1A,docked_bike,2020-01-31 11:51:52,2020-01-31 11:56:43,State St & 79th St,573,State St & 76th St,572,41.7508,-87.6244,41.757,-87.6246,member
5722C2843016C34E,docked_bike,2020-01-31 15:53:05,2020-01-31 16:09:59,Michigan Ave & 8th St,623,Michigan Ave & Jackson Blvd,284,41.8728,-87.624,41.8779,-87.6241,casual
742F324834CEA183,docked_bike,2020-01-30 21:02:32,2020-01-30 21:08:32,Ashland Ave & Lake St,119,Damen Ave & Grand Ave,214,41.8859,-87.6672,41.8912,-87.6769,member
06A949EF877864E3,docked_bike,2020-01-07 8:36:57,2020-01-07 8:44:00,Damen Ave & Grand Ave,214,Ashland Ave & Lake St,119,41.8912,-87.6769,41.8859,-87.6672,member
0C9841077BC82226,docked_bike,2020-01-28 8:38:50,2020-01-28 8:45:41,Damen Ave & Grand Ave,214,Ashland Ave & Lake St,119,41.8912,-87.6769,41.8859,-87.6672,member
F2C7607EE60AC4DE,docked_bike,2020-01-22 6:00:53,2020-01-22 6:04:37,Peoria St & Jackson Blvd,134,Clinton St & Jackson Blvd,638,41.8776,-87.6496,41.8781,-87.6398,member
8ACB67C41F924823,docked_bike,2020-01-29 5:48:14,2020-01-29 5:51:53,Peoria St & Jackson Blvd,134,Clinton St & Jackson Blvd,638,41.8776,-87.6496,41.8781,-87.6398,member
931340BF8E0D519C,docked_bike,2020-01-15 5:54:47,2020-01-15 5:58:11,Peoria St & Jackson Blvd,134,Clinton St & Jackson Blvd,638,41.8776,-87.6496,41.8781,-87.6398,member
C64C0027E9E728E4,docked_bike,2020-01-15 8:40:23,2020-01-15 8:47:58,Damen Ave & Grand Ave,214,Ashland Ave & Lake St,119,41.8912,-87.6769,41.8859,-87.6672,member
F20BA1E07D069A59,docked_bike,2020-01-27 5:54:13,2020-01-27 5:58:05,Peoria St & Jackson Blvd,134,Clinton St & Jackson Blvd,638,41.8776,-87.6496,41.8781,-87.6398,member
C78C7C60B6EE0CEE,docked_bike,2020-01-27 8:30:34,2020-01-27 8:37:03,Damen Ave & Grand Ave,214,Ashland Ave & Lake St,119,41.8912,-87.6769,41.8859,-87.6672,member
24DEA1E711365543,docked_bike,2020-01-02 8:40:17,2020-01-02 8:51:01,Wacker Dr & Washington St,18,Fairbanks Ct & Grand Ave,24,41.8831,-87.6373,41.8918,-87.6206,member
CBD2234A64503499,docked_bike,2020-01-06 18:48:45,2020-01-06 19:00:29,Sheffield Ave & Kingsbury St,20,Sedgwick St & Webster Ave,143,41.9105,-87.6531,41.9222,-87.6389,member
422590C5E899EAE4,docked_bike,2020-01-06 19:34:38,2020-01-06 19:42:09,Milwaukee Ave & Rockwell St,222,Kedzie Ave & Milwaukee Ave,260,41.9202,-87.693,41.9296,-87.7079,member
FADA40510D718899,docked_bike,2020-01-18 3:29:44,2020-01-18 3:34:30,Stetson Ave & South Water St,264,Clark St & Lake St,38,41.8868,-87.6223,41.886,-87.6309,member
93BB7163D6D7FB59,docked_bike,2020-01-25 4:10:22,2020-01-25 4:12:57,Michigan Ave & Lake St,52,Clark St & Lake St,38,41.886,-87.6241,41.886,-87.6309,member
A69E435A5F661A65,docked_bike,2020-01-28 11:44:43,2020-01-28 11:54:45,Franklin St & Chicago Ave,31,McClurg Ct & Erie St,142,41.8967,-87.6357,41.8945,-87.6179,member
CC7051529A7B885C,docked_bike,2020-01-28 7:21:58,2020-01-28 7:27:04,Clinton St & Washington Blvd,91,Kingsbury St & Kinzie St,133,41.8834,-87.6412,41.8892,-87.6385,member
2AA4C06B87CE3447,docked_bike,2020-01-02 7:39:09,2020-01-02 7:42:04,St. Clair St & Erie St,211,Rush St & Superior St,161,41.8944,-87.6227,41.8958,-87.6259,member
A07EF5485502A9DF,docked_bike,2020-01-02 6:22:14,2020-01-02 6:24:56,Rush St & Superior St,161,Fairbanks St & Superior St,635,41.8958,-87.6259,41.8957,-87.6201,member
2ABD4B450504157D,docked_bike,2020-01-02 17:28:08,2020-01-02 17:32:53,Franklin St & Chicago Ave,31,Orleans St & Elm St,23,41.8967,-87.6357,41.9029,-87.6377,member
EC9078ABCC978E7A,docked_bike,2020-01-29 16:40:40,2020-01-29 16:45:21,Kingsbury St & Kinzie St,133,Clinton St & Madison St,77,41.8892,-87.6385,41.8822,-87.6411,member
E6DCD6F0844A5DE0,docked_bike,2020-01-15 7:23:38,2020-01-15 7:28:28,Clinton St & Lake St,66,Kingsbury St & Kinzie St,133,41.8856,-87.6418,41.8892,-87.6385,member
A3344C5DDFD262FC,docked_bike,2020-01-27 13:19:02,2020-01-27 13:23:18,Orleans St & Elm St,23,Franklin St & Chicago Ave,31,41.9029,-87.6377,41.8967,-87.6357,member
D31FAB5E08AF7201,docked_bike,2020-01-27 17:46:58,2020-01-27 17:51:46,Franklin St & Chicago Ave,31,Orleans St & Elm St,23,41.8967,-87.6357,41.9029,-87.6377,member
F6EAF909CCB92740,docked_bike,2020-01-02 10:25:40,2020-01-02 10:36:05,Daley Center Plaza,81,Canal St & Adams St,192,41.8842,-87.6296,41.8793,-87.6399,member
91070E8121C0E73F,docked_bike,2020-01-28 16:12:43,2020-01-28 16:22:46,Fairbanks Ct & Grand Ave,24,Clark St & Ida B Wells Dr,50,41.8918,-87.6206,41.8759,-87.6306,member
F4D56ADB2768746C,docked_bike,2020-01-13 8:08:11,2020-01-13 8:18:03,Ashland Ave & Belle Plaine Ave,246,Ravenswood Ave & Lawrence Ave,344,41.9561,-87.6688,41.9691,-87.6742,casual
FAA6480BF0CC8E2E,docked_bike,2020-01-03 12:45:28,2020-01-03 12:51:07,State St & Pearson St,106,Wabash Ave & Grand Ave,199,41.8974,-87.6287,41.8915,-87.6268,member
3DB12F7816AEAE17,docked_bike,2020-01-05 12:22:36,2020-01-05 12:35:52,Clark St & Wrightwood Ave,340,Dayton St & North Ave,60,41.9295,-87.6431,41.9106,-87.6494,member
494D48927EAAFF7F,docked_bike,2020-01-04 18:11:57,2020-01-04 18:15:54,Clark St & Armitage Ave,94,Sedgwick St & North Ave,118,41.9183,-87.6363,41.9114,-87.6387,member
